   10000    8.00    1.00    1.00    0.0000   10.0000    0.1653    0.3100   90.0000  -45.0000    1.0000    0.8000    1.0000
 0.8879260E+01  0.6610482E+02  0.1439974E+02  0.1817481E+02 -0.8482700E+02  0.5457753E+02 -0.2658732E+02  0.1872218E+02 -0.6897727E+02  0.8412509E+01  0.2397344E+00
 0.8381463E+01 -0.1749408E+02  0.1337656E+02  0.1181247E+03  0.4314167E+02  0.1890597E+02 -0.2008220E+02 -0.2564760E+02 -0.3228253E+02 -0.9804248E+02  0.3061727E+00
 0.8828156E+01  0.1047750E+03 -0.7201916E+02 -0.2012416E+02 -0.1086004E+01  0.5004602E+02  0.2685697E+02 -0.1036890E+03  0.2197314E+02 -0.6732814E+01  0.2078018E+00
 0.9726882E+01  0.1081412E+03  0.7126478E+02 -0.6061202E+02 -0.8042347E+02 -0.7902614E+02  0.1743854E+02 -0.2771772E+02  0.7761363E+01  0.4317348E+02  0.1741287E+00
 0.9043575E+01 -0.4554371E+02 -0.3775250E+02  0.1342482E+03  0.3582871E+02  0.1600775E+02 -0.2728909E+02  0.9715007E+01  0.2174475E+02 -0.1069591E+03  0.2608815E+00
 0.6961200E+01  0.5859746E+02  0.8616770E+02 -0.6525030E+02 -0.6988821E+02 -0.5037264E+02  0.4318812E+02  0.1129075E+02 -0.3579505E+02  0.2206218E+02  0.2073474E+00
 0.9907578E+01 -0.1297015E+03 -0.6523764E+02 -0.5796396E+02  0.9184964E+02  0.6211981E+02  0.3711874E+02  0.3785190E+02  0.3117823E+01  0.2084522E+02  0.1866583E+00
 0.4446122E+01  0.8104456E+02 -0.3196357E+02 -0.2360009E+02 -0.1160375E+02  0.1454622E+02 -0.1631247E+02 -0.6944080E+02  0.1741735E+02  0.3991256E+02  0.1695454E+00
 0.9528661E+01  0.1326911E+03 -0.1074746E+02  0.2453295E+02 -0.1218755E+03  0.2691603E+01 -0.8853100E+00 -0.1081564E+02  0.8055858E+01 -0.2364764E+02  0.2125678E+00
 0.3490471E+01  0.1629955E+02 -0.1633714E+02  0.1646190E+02 -0.5998927E+01 -0.3134434E+02 -0.4644425E+02 -0.1030062E+02  0.4768148E+02  0.2998234E+02  0.2352756E+00
 0.9903354E+01  0.3366841E+02  0.1237291E+03  0.5948170E+02 -0.9213386E+00 -0.1145601E+02 -0.1360721E+02 -0.3274707E+02 -0.1122731E+03 -0.4587449E+02  0.2831567E+00
 0.7181885E+01  0.2462240E+02 -0.1077474E+03  0.8227935E+02 -0.1476029E+02  0.5546829E+02 -0.6945307E+02 -0.9862116E+01  0.5227910E+02 -0.1282628E+02  0.2954899E+00
 0.6521065E+01 -0.8905000E+02 -0.4139757E+02  0.1033070E+02  0.6107122E+02 -0.2646192E+02 -0.2920378E+02  0.2797878E+02  0.6785949E+02  0.1887308E+02  0.1856316E+00
 0.4524676E+01 -0.4021104E+02  0.2268884E+02  0.1861392E+02  0.7476641E+02 -0.2175404E+01 -0.2935655E+02 -0.3455536E+02 -0.2051344E+02  0.1074262E+02  0.2915836E+00
 0.6397530E+01 -0.4951421E+01  0.1043505E+03  0.6070906E+02  0.1887297E+02 -0.3083682E+02 -0.5719363E+02 -0.1392155E+02 -0.7351363E+02 -0.3515424E+01  0.2194305E+00
 0.1995520E+01 -0.2019550E+02 -0.4713718E+02  0.4228657E+02  0.8459422E+01  0.1894185E+02 -0.4279826E+02  0.1173608E+02  0.2819534E+02  0.5116867E+00  0.2529496E+00
 0.2911005E+01 -0.5741056E+02 -0.1235585E+02  0.6011472E+02  0.4595213E+02 -0.4160194E+01 -0.1901829E+02  0.1145844E+02  0.1651605E+02 -0.4109643E+02  0.2170410E+00
 0.7074078E+01 -0.4014171E+02 -0.2140229E+02  0.2480646E+02 -0.2472658E+02 -0.4959850E+02 -0.2505765E+02  0.6486830E+02  0.7100079E+02  0.2511914E+00  0.2849672E+00
 0.2365312E+01 -0.1293476E+02  0.7493638E+02 -0.1359812E+02  0.2369225E+02 -0.3079246E+02  0.1062984E+02 -0.1075749E+02 -0.4414391E+02  0.2968281E+01  0.2443227E+00
 0.8082851E+01  0.7651036E+02  0.8057000E+02  0.6113790E+02 -0.7877821E+02 -0.6608439E+02 -0.1458724E+02  0.2267847E+01 -0.1448561E+02 -0.4655065E+02  0.1733483E+00
 0.5123366E+01 -0.1140772E+01  0.2995025E+02  0.9568687E+02 -0.3306610E+02 -0.3130950E+02 -0.6428217E+02  0.3420687E+02  0.1359253E+01 -0.3140470E+02  0.2638237E+00
 0.8319658E+01  0.9163736E+01 -0.3057694E+02  0.1058985E+03  0.4209831E+01  0.7103100E+02 -0.8130447E+02 -0.1337357E+02 -0.4045406E+02 -0.2459399E+02  0.2193653E+00
 0.9028767E+01 -0.1592153E+03 -0.2489124E+02 -0.2767594E+01  0.7443921E+02  0.1014884E+02 -0.1671472E+02  0.8477611E+02  0.1474240E+02  0.1948231E+02  0.1818660E+00
 0.7838081E+01 -0.3604360E+02  0.1794929E+02  0.2697774E+02 -0.5580266E+02  0.1801778E+02  0.7643590E+01  0.9184626E+02 -0.3596706E+02 -0.3462132E+02  0.1864315E+00
 0.8592344E+01  0.5266532E+02 -0.3049154E+01 -0.2187133E+02 -0.1092384E+03 -0.1087805E+02  0.1553736E+02  0.5657307E+02  0.1392721E+02  0.6333971E+01  0.2935392E+00
 0.2207763E+01 -0.3129472E+02 -0.2746401E+02  0.1114265E+02  0.4884419E+02 -0.3496157E+01  0.4098843E+01 -0.1754947E+02  0.3096016E+02 -0.1524149E+02  0.2840524E+00
 0.8391339E+01  0.3626099E+02  0.5227053E+02 -0.1178496E+03 -0.2502022E+02 -0.1048858E+02  0.1440931E+02 -0.1124077E+02 -0.4178195E+02  0.1034403E+03  0.3090410E+00
 0.8643113E+01 -0.1214219E+03 -0.4602412E+02 -0.4467231E+01  0.8365546E+01  0.2027294E+02  0.1183483E+02  0.1130563E+03  0.2575118E+02 -0.7367604E+01  0.2548738E+00
 0.2807792E+01 -0.5683526E+01  0.4381044E+02  0.4920470E+02 -0.1505788E+02 -0.4702958E+02 -0.6765034E+01  0.2074141E+02  0.3219145E+01 -0.4243967E+02  0.1943196E+00
 0.5492386E+01 -0.2323431E+02 -0.9188459E+02  0.8227375E+02  0.1624845E+02  0.5940261E+02 -0.3548835E+02  0.6985862E+01  0.3248198E+02 -0.4678539E+02  0.2831254E+00
 0.7966906E+01 -0.6893065E+02  0.2786987E+01  0.1311255E+03  0.5688602E+02  0.9301163E+01 -0.6725585E+02  0.1204464E+02 -0.1208815E+02 -0.6386970E+02  0.2326646E+00
 0.8088289E+01  0.8207889E+02  0.4110612E+02 -0.3105067E+02  0.2403739E+02 -0.3946471E+02  0.2370925E+02 -0.1061163E+03 -0.1641412E+01  0.7341413E+01  0.1697503E+00
 0.4116895E+01 -0.2812508E+02 -0.4605066E+02  0.1358685E+02 -0.3737540E+02  0.3218727E+02  0.6169505E+01  0.6550048E+02  0.1386339E+02 -0.1975636E+02  0.2762388E+00
 0.2079380E+01 -0.8610609E+01 -0.4938442E+02 -0.2239160E+02 -0.1407639E+02  0.2817460E+02 -0.1450190E+02  0.2268699E+02  0.2120982E+02  0.3689349E+02  0.2396241E+00
 0.8762412E+01  0.9782492E+00  0.1340379E+03 -0.6223383E+02 -0.9977748E+01 -0.3603099E+02  0.4987456E+02  0.8999498E+01 -0.9800695E+02  0.1235926E+02  0.2848161E+00
 0.4358351E+01 -0.5910576E+02  0.3158133E+02 -0.1274461E+02 -0.8310224E+00 -0.4125374E+02 -0.2628397E+02  0.5993678E+02  0.9672416E+01  0.3902858E+02  0.2716988E+00
 0.8643141E+01  0.1208645E+02 -0.3789767E+02 -0.1400018E+03  0.1120107E+02  0.2706390E+02  0.1036514E+03 -0.2328752E+02  0.1083377E+02  0.3635035E+02  0.2986376E+00
 0.3760006E+01 -0.7169002E+02 -0.5649153E+02 -0.2017140E+02  0.4635388E+02  0.7735930E+01 -0.6307567E+01  0.2533614E+02  0.4875560E+02  0.2647896E+02  0.2133369E+00
 0.5447063E+01 -0.1569870E+02 -0.3285994E+02 -0.8556744E+02  0.8394274E+01  0.5682265E+02  0.1485561E+02  0.7304426E+01 -0.2396271E+02  0.7071184E+02  0.2774430E+00
 0.2448967E+01  0.2291496E+02 -0.5619268E+01 -0.7728374E+02 -0.4015753E+01  0.1581616E+01  0.5285599E+02 -0.1889920E+02  0.4037653E+01  0.2442775E+02  0.2475369E+00
 0.1969503E+01  0.5404109E+02 -0.1062357E+01 -0.7742914E+00 -0.2152476E+02 -0.1469208E+02 -0.2557580E+02 -0.3251633E+02  0.1575444E+02  0.2635009E+02  0.2436827E+00
 0.7960818E+01 -0.4063239E+02  0.7123533E+01  0.1126647E+03  0.1830757E+02 -0.2333372E+02 -0.1071372E+03  0.2232483E+02  0.1621019E+02 -0.5527424E+01  0.1690887E+00
 0.8672090E+01 -0.5960468E+02 -0.7852920E+02 -0.9726614E+02  0.7511132E+01  0.7771184E+02  0.3546227E+02  0.5209355E+02  0.8173622E+00  0.6180387E+02  0.1878067E+00
 0.1183291E+01 -0.6932567E+00  0.5655249E+01 -0.1575286E+02 -0.2525826E+02 -0.1364385E+02 -0.7957740E+01  0.2595152E+02  0.7988598E+01  0.2371060E+02  0.2179186E+00
 0.2794644E+01  0.6389053E+02  0.5031166E+00 -0.5243716E+02 -0.1245671E+02 -0.5060321E+01  0.1694258E+02 -0.5143382E+02  0.4557204E+01  0.3549458E+02  0.1848496E+00
 0.8646898E+01  0.1036688E+03  0.6863719E+02  0.2077588E+02 -0.3971056E+02 -0.7173689E+02  0.2968724E+02 -0.6395821E+02  0.3099705E+01 -0.5046312E+02  0.1846382E+00
 0.4501959E+01 -0.6420466E+02  0.4286706E+02  0.7548804E+02  0.1675834E+02 -0.3353464E+02 -0.5195285E+02  0.4744631E+02 -0.9332419E+01 -0.2353519E+02  0.2429801E+00
 0.9361609E+01  0.5837518E+02 -0.1291168E+03 -0.4814663E+02 -0.5036882E+02  0.9951219E+02  0.3504346E+02 -0.8006366E+01  0.2960462E+02  0.1310318E+02  0.2298382E+00
 0.6254286E+01 -0.6345953E+01 -0.4685737E+02 -0.1045965E+03  0.6622959E+01  0.1417217E+02  0.1159097E+02 -0.2770068E+00  0.3268520E+02  0.9300554E+02  0.1967791E+00
 0.8277843E+01  0.2429487E+02  0.6483032E+02  0.1366951E+03  0.2855517E+01 -0.1799440E+02 -0.6691059E+02 -0.2715039E+02 -0.4683592E+02 -0.6978447E+02  0.2534851E+00
 0.6307619E+01 -0.2602632E+02  0.4578732E+02 -0.1187473E+03 -0.9130120E+01 -0.1249313E+02  0.6647866E+02  0.3515644E+02 -0.3329419E+02  0.5226863E+02  0.2971533E+00
 0.3001436E+01 -0.2142978E+02  0.7511782E+02 -0.4041752E+01  0.3417195E+02 -0.5614015E+02  0.5284734E+01 -0.1274217E+02 -0.1897767E+02 -0.1242982E+01  0.2671245E+00
 0.2292237E+01  0.6581916E+02 -0.3279792E+02 -0.1856186E+02 -0.1699135E+02  0.2545316E+02  0.4895905E+01 -0.4882781E+02  0.7344761E+01  0.1366596E+02  0.2958921E+00
 0.9735484E+01  0.9564262E+02  0.8617125E+02  0.5037462E+02 -0.2404616E+02  0.9882426E+00  0.5226577E+00 -0.7159646E+02 -0.8715949E+02 -0.5089728E+02  0.2987649E+00
 0.4972531E+01 -0.3010648E+02  0.5625096E+02  0.9393024E+02  0.3866627E+02 -0.1916674E+02 -0.4829246E+02 -0.8559795E+01 -0.3708422E+02 -0.4563778E+02  0.2393024E+00
 0.8375551E+01 -0.2072271E+02 -0.5264000E+02 -0.3838760E+02  0.3008138E+02  0.6290692E+02  0.8757400E+02 -0.9358667E+01 -0.1026693E+02 -0.4918640E+02  0.2466667E+00
 0.7819111E+01 -0.4386717E+02  0.4812462E+02 -0.1348713E+03  0.1563252E+02 -0.3086996E+02  0.8311710E+02  0.2823466E+02 -0.1725466E+02  0.5175419E+02  0.2537353E+00
 0.8850744E+01 -0.5898245E+02  0.3939278E+02  0.1166784E+03  0.2141664E+01 -0.1079993E+02 -0.9903999E+02  0.5684079E+02 -0.2859285E+02 -0.1763843E+02  0.2793376E+00
 0.7090357E+01 -0.5349159E+02  0.4788508E+02  0.1092276E+03  0.5082924E+02 -0.4761824E+02 -0.6794260E+02  0.2662355E+01 -0.2668390E+00 -0.4128497E+02  0.2238059E+00
 0.7839676E+01 -0.8463214E+02  0.5334198E+02 -0.1127335E+03  0.4146171E+02 -0.1072535E+02  0.5897909E+02  0.4317043E+02 -0.4261663E+02  0.5375438E+02  0.2313338E+00
 0.6728189E+01  0.6052987E+02 -0.6021394E+02 -0.7913087E+02 -0.1118841E+02  0.6918347E+02  0.5340601E+02 -0.4934146E+02 -0.8969529E+01  0.2572487E+02  0.2328494E+00
 0.8704102E+01  0.4281261E+02 -0.5658176E+02 -0.8694124E+02  0.7908495E+01 -0.7840171E+00  0.9379323E+02 -0.5072110E+02  0.5736578E+02 -0.6851988E+01  0.2504453E+00
 0.2394947E+01 -0.6925532E+02 -0.1131525E+02  0.4393711E+02  0.4483386E+02  0.6683479E+01 -0.2082179E+02  0.2442146E+02  0.4631771E+01 -0.2311533E+02  0.2629151E+00
 0.9448738E+01  0.4218141E+02 -0.2617767E+02 -0.1057614E+03  0.2968598E+02  0.4558796E+01  0.8666088E+01 -0.7186739E+02  0.2161887E+02  0.9709533E+02  0.2260843E+00
 0.4699343E+01 -0.3240516E+01  0.4343156E+02  0.9808439E+02 -0.1570557E+02 -0.2194032E+02 -0.2639500E+02  0.1894609E+02 -0.2149124E+02 -0.7168938E+02  0.2807411E+00
 0.9758329E+01  0.1099449E+03 -0.1064996E+01 -0.5028424E+01 -0.6399634E+02  0.6382654E+02  0.3841677E+02 -0.4594854E+02 -0.6276154E+02 -0.3338835E+02  0.1825959E+00
 0.5465795E+01  0.7065680E+02  0.1799436E+02  0.2001767E+02  0.2208326E+02 -0.5030589E+01 -0.1580350E+02 -0.9274006E+02 -0.1296377E+02 -0.4214166E+01  0.2403458E+00
 0.7603406E+01  0.7865904E+02  0.3174526E+02  0.2290981E+02 -0.6402532E+02  0.4783318E+02 -0.3825413E+01 -0.1463372E+02 -0.7957844E+02 -0.1908440E+02  0.1885758E+00
 0.5022146E+01 -0.6980471E+02 -0.2110394E+02  0.7345507E+02  0.4276763E+02  0.4495172E+02 -0.2567565E+02  0.2703708E+02 -0.2384778E+02 -0.4777942E+02  0.2736551E+00
 0.3700172E+01 -0.5827478E+02 -0.3986302E+02 -0.6659704E+02  0.1008972E+02  0.1047685E+02  0.4213883E+02  0.4818506E+02  0.2938617E+02  0.2445821E+02  0.2152556E+00
 0.4879745E+01  0.3939555E+02  0.1728690E+02 -0.1087139E+03 -0.2267049E+01 -0.7348124E+01  0.5646387E+02 -0.3712851E+02 -0.9938774E+01  0.5225003E+02  0.2706171E+00
 0.2906188E+01 -0.4559173E+02 -0.1498860E+02 -0.4706734E+02  0.5302494E+02  0.2487501E+02  0.1349744E+02 -0.7433215E+01 -0.9886410E+01  0.3356990E+02  0.2452281E+00
 0.5445448E+01 -0.3322598E+02 -0.4855212E+02  0.1003995E+03  0.3752364E+02  0.3934476E+02 -0.6492534E+02 -0.4297662E+01  0.9207352E+01 -0.3547421E+02  0.2623245E+00
 0.7478730E+01  0.7168307E+02 -0.9702101E+02  0.3714290E+02  0.7248085E+01  0.4035248E+02 -0.7609139E+01 -0.7893115E+02  0.5666853E+02 -0.2953376E+02  0.2723119E+00
 0.4766805E+01  0.2531434E+02 -0.8222659E+02  0.1576358E+02  0.1938021E+02  0.1400252E+02  0.1010341E+02 -0.4469454E+02  0.6822407E+02 -0.2586699E+02  0.2068398E+00
 0.4409216E+01  0.8528850E+02  0.2937742E+02  0.4036049E+02 -0.2715040E+02  0.1166143E+02 -0.3257342E+02 -0.5813810E+02 -0.4103885E+02 -0.7787071E+01  0.2909901E+00
 0.2689115E+01  0.1541426E+02  0.3949734E+02  0.4018378E+02 -0.4207700E+02 -0.2503383E+02 -0.4303526E+01  0.2666274E+02 -0.1446351E+02 -0.3588026E+02  0.2517403E+00
 0.8581284E+01 -0.4707060E+02  0.1446344E+03 -0.4005947E+02  0.2593022E+02 -0.6322474E+02  0.4614646E+01  0.2114038E+02 -0.8140963E+02  0.3544482E+02  0.2950255E+00
 0.5183300E+01 -0.2595871E+02 -0.4446869E+02  0.2373606E+02 -0.7159058E+00 -0.3283935E+02 -0.3719440E+02  0.2667462E+02  0.7730804E+02  0.1345834E+02  0.2131515E+00
 0.3910668E+01  0.4153967E+02  0.3131613E+02 -0.4792978E+02 -0.3906277E+02 -0.3831353E+02  0.5946562E+02 -0.2476899E+01  0.6997404E+01 -0.1153584E+02  0.2266906E+00
 0.8963011E+01  0.3251986E+02  0.6411378E+02 -0.1300516E+03  0.1573321E+02 -0.3752646E+02  0.8651027E+02 -0.4825306E+02 -0.2658731E+02  0.4354133E+02  0.2820238E+00
 0.9317705E+01  0.1917907E+02  0.1360933E+03 -0.4452159E+02 -0.2919677E+02 -0.3224998E+02 -0.1412195E+01  0.1001771E+02 -0.1038433E+03  0.4593379E+02  0.1723715E+00
 0.8370897E+01 -0.1012073E+03 -0.1731604E+02 -0.6943127E+01  0.9541267E+01 -0.4472411E+02 -0.2894808E+00  0.9166601E+02  0.6204015E+02  0.7232608E+01  0.1739835E+00
 0.3719768E+01  0.6011286E+02 -0.2168060E+02  0.1320664E+02 -0.6551403E+02  0.1731112E+02 -0.3597705E+02  0.5401172E+01  0.4369482E+01  0.2277041E+02  0.2403059E+00
 0.8464314E+01  0.1421210E+03  0.4548722E+02 -0.2801288E+02 -0.4630259E+02 -0.2022374E+02  0.2862364E+01 -0.9581841E+02 -0.2526347E+02  0.2515052E+02  0.2083107E+00
 0.9688995E+01  0.1321124E+03 -0.1769036E+02 -0.3063734E+02 -0.1114443E+03 -0.1068284E+02  0.4378545E+02 -0.2066819E+02  0.2837321E+02 -0.1314811E+02  0.2577327E+00
 0.3614237E+01 -0.2363277E+02  0.5204678E+01  0.1897910E+02 -0.2194664E+02  0.4050363E+02  0.5027153E+00  0.4557940E+02 -0.4570831E+02 -0.1948181E+02  0.2796961E+00
 0.2063354E+01 -0.7669509E+01 -0.6248479E+02 -0.6272486E+01 -0.9463561E+00  0.1867106E+02 -0.1935017E+02  0.8615865E+01  0.4381373E+02  0.2562266E+02  0.1744547E+00
 0.5905367E+01 -0.4906473E+02 -0.3907399E+02  0.1010762E+03  0.1444855E+02 -0.9395545E+01 -0.6409706E+02  0.3461618E+02  0.4846953E+02 -0.3697915E+02  0.2618198E+00
 0.6817139E+01  0.7183684E+02  0.9948117E+02  0.6285549E+02 -0.4908300E+02 -0.5955026E+02 -0.1759837E+02 -0.2275384E+02 -0.3993091E+02 -0.4525712E+02  0.2126520E+00
 0.4162538E+01 -0.4925436E+02  0.7374853E+01 -0.4614396E+02 -0.5244500E+01  0.1571099E+02 -0.1155684E+02  0.5449886E+02 -0.2308585E+02  0.5770080E+02  0.2200349E+00
 0.3902186E+01  0.7431783E+01 -0.2856653E+00 -0.1513724E+02  0.1003067E+01  0.4235274E+02  0.4965187E+02 -0.8434850E+01 -0.4206708E+02 -0.3451463E+02  0.2586789E+00
 0.6067263E+01 -0.3637375E+02  0.5105274E+02  0.9844937E+02 -0.1467825E+02 -0.6609817E+01 -0.4783544E+02  0.5105200E+02 -0.4444293E+02 -0.5061393E+02  0.1880068E+00
 0.1959734E+01  0.2313393E+01 -0.3981495E+02  0.7638286E+01 -0.2523122E+02  0.7290181E+01  0.2038753E+02  0.2291782E+02  0.3252477E+02 -0.2802582E+02  0.1885299E+00
 0.9837877E+01  0.2998159E+02 -0.8381548E+02 -0.1153940E+03  0.2938961E+02  0.4975989E+02  0.3385826E+02 -0.5937119E+02  0.3405558E+02  0.8153571E+02  0.2947719E+00
 0.9978520E+01  0.3975953E+02 -0.5455688E+02  0.1354611E+03  0.3728093E+01  0.3496085E+02 -0.2780269E+02 -0.4348763E+02  0.1959603E+02 -0.1076584E+03  0.2203992E+00
 0.4064683E+01  0.3693735E+02 -0.5146056E+02 -0.5137996E+01 -0.4397092E+02  0.3313064E+02  0.4557020E+02  0.7033571E+01  0.1832992E+02 -0.4043221E+02  0.3035296E+00
 0.9588209E+01 -0.5801347E+02 -0.4435463E+02  0.1350040E+02  0.8027941E+02 -0.4395689E+02 -0.2337678E+02 -0.2226594E+02  0.8831151E+02  0.9876381E+01  0.2010675E+00
 0.9013057E+01  0.2541665E+02  0.1629763E+02 -0.1493510E+03 -0.1574152E+02 -0.1067864E+02  0.1091938E+03 -0.9675133E+01 -0.5618987E+01  0.4015722E+02  0.1946963E+00
 0.5114068E+01  0.7642873E+02  0.3819000E+02 -0.8506815E+02 -0.4651051E+02 -0.5433689E+01  0.4063512E+02 -0.2991822E+02 -0.3275631E+02  0.4443303E+02  0.1668421E+00
 0.5732550E+01  0.4172148E+02  0.7918638E+01 -0.1216118E+03 -0.2371464E+02  0.8376335E+01  0.5473716E+02 -0.1800684E+02 -0.1629497E+02  0.6687464E+02  0.2398296E+00
 0.5451361E+01 -0.6946598E+02 -0.4575920E+02 -0.7027518E+02  0.5376808E+02  0.2322701E+02  0.2729319E+01  0.1569790E+02  0.2253220E+02  0.6754586E+02  0.1725008E+00
 0.9806023E+01  0.9952484E+02 -0.6065413E+02 -0.6210864E-01 -0.7268937E+02 -0.3343286E+02 -0.1923153E+02 -0.2683547E+02  0.9408699E+02  0.1929364E+02  0.2722214E+00
 0.7895978E+01  0.5166365E+02  0.2514726E+02 -0.1214858E+03  0.1335636E+01 -0.1366587E+02  0.9284539E+02 -0.5299929E+02 -0.1148139E+02  0.2864037E+02  0.2880092E+00
 0.8051038E+01 -0.2054749E+02  0.2378049E+02  0.6136325E+02  0.4549930E+02 -0.1292078E+02  0.3883101E+02 -0.2495181E+02 -0.1085971E+02 -0.1001943E+03  0.1929595E+00
 0.8479123E+01 -0.4755099E+02 -0.5622861E+02  0.1296102E+03  0.3355929E+02  0.5117018E+02 -0.4506498E+02  0.1399170E+02  0.5058434E+01 -0.8454524E+02  0.2822056E+00
 0.9645832E+01 -0.3351329E+02  0.8010903E+02 -0.1243240E+03  0.4879115E+02 -0.6900662E+02  0.6453687E+02 -0.1527786E+02 -0.1110242E+02  0.5978712E+02  0.2003075E+00
 0.9996281E+01 -0.7904885E+02 -0.9031285E+02 -0.6328660E+01  0.3296462E+02  0.1045553E+03 -0.3289554E+02  0.4608423E+02 -0.1424248E+02  0.3922420E+02  0.2623104E+00
 0.4904666E+01 -0.4974422E+02  0.7931513E+02  0.7003941E+02  0.1497968E+02 -0.2477566E+02 -0.3133245E+02  0.3476454E+02 -0.5453947E+02 -0.3870696E+02  0.2859223E+00
 0.9274043E+01  0.3292413E+02  0.5412715E+02  0.6757238E+01 -0.8488503E+02 -0.7367621E+02 -0.2755647E+02  0.5196090E+02  0.1954906E+02  0.2079923E+02  0.2679230E+00
 0.5272290E+01 -0.1877246E+02  0.8311938E+02 -0.7144765E+02  0.2875768E+02 -0.2982896E+02  0.5966151E+02 -0.9985223E+01 -0.5329042E+02  0.1178614E+02  0.2921202E+00
 0.3869420E+01 -0.8685432E+01  0.4309404E+02  0.8745483E+02 -0.3014095E+01 -0.4298232E+02 -0.5492791E+02  0.1169953E+02 -0.1117147E+00 -0.3252692E+02  0.2627078E+00
 0.5725932E+01  0.1452621E+02 -0.9040993E+02 -0.4821756E+02 -0.9057396E+01  0.2347005E+00  0.2605738E+02 -0.5468810E+01  0.9017523E+02  0.2216018E+02  0.2073064E+00
 0.5145176E+01 -0.4388668E+01 -0.8408019E+02  0.4894395E+02  0.1124072E+01  0.8070676E+02 -0.5215343E+01  0.3264596E+01  0.3373430E+01 -0.4372861E+02  0.2361532E+00
 0.6305839E+01  0.5603084E+02  0.2241385E+02  0.1060651E+03 -0.1693354E+02 -0.4410290E+02 -0.6091169E+02 -0.3909730E+02  0.2168905E+02 -0.4515339E+02  0.2128183E+00
 0.6833002E+01 -0.7079140E+02 -0.5521239E+02 -0.9561018E+02  0.5558003E+02  0.3523491E+02  0.2383275E+02  0.1521138E+02  0.1997748E+02  0.7177744E+02  0.1733017E+00
 0.2513597E+01 -0.3624389E-01 -0.3741078E+01 -0.5591550E+02  0.9055894E+01 -0.2023161E+02  0.5639115E+02 -0.9019651E+01  0.2397268E+02 -0.4756546E+00  0.2198395E+00
 0.6304902E+01 -0.2898849E+02  0.6350817E+01  0.3951862E+02 -0.2977417E+02 -0.5704970E+02 -0.2600843E+01  0.5876265E+02  0.5069888E+02 -0.3691778E+02  0.2102847E+00
 0.6296454E+01  0.9207935E+01 -0.2298213E+02  0.1034747E+03  0.3824143E+02  0.2056686E+02 -0.3037694E+02 -0.4744936E+02  0.2415267E+01 -0.7309776E+02  0.2479365E+00
 0.8812295E+01  0.2214810E+01  0.2536483E+02  0.1185623E+03 -0.2077206E+02 -0.4103167E+02 -0.9398872E+01  0.1855725E+02  0.1566683E+02 -0.1091634E+03  0.1850732E+00
 0.7700943E+01  0.2233293E+02  0.5878688E+02  0.3929743E+02 -0.4329772E+02  0.3731473E+02 -0.2510227E+02  0.2096479E+02 -0.9610161E+02 -0.1419516E+02  0.2111765E+00
 0.8427468E+01  0.2533362E+00 -0.2669899E+02 -0.1275302E+03 -0.4768435E+02  0.3050564E+02  0.7093292E+02  0.4743102E+02 -0.3806646E+01  0.5659723E+02  0.2907192E+00
