Ntel	Nlay	Nstr	b		a		Threshold	Comment	
1	2	14	-1.50208e+00	2.37264e-02	0.70000e+00	!Y2314
1	2	15	-2.32633e+00	2.38335e-02	0.70000e+00	!Y2315
1	2	16	-2.20430e+00	2.35713e-02	0.70000e+00	!Y2316
1	3	1	-1.86781e+00	2.37359e-02	0.70000e+00	!Y241
1	3	2	-1.80583e+00	2.40119e-02	0.70000e+00	!Y242
1	3	3	-2.19416e+00	2.37819e-02	0.70000e+00	!Y243
1	3	4	-1.95640e+00	2.46428e-02	0.70000e+00	!Y244
1	3	5	-2.52631e+00	2.42989e-02	0.70000e+00	!Y245
1	3	6	-1.55836e+00	2.40645e-02	0.70000e+00	!Y246
1	3	7	-2.46856e+00	2.47474e-02	0.70000e+00	!Y247
1	3	8	-1.97243e+00	2.31637e-02	0.70000e+00	!Y248
1	3	9	-2.09631e+00	2.36665e-02	0.70000e+00	!Y249
1	3	10	-1.76550e+00	2.35885e-02	0.70000e+00	!Y2410
1	3	11	-2.22016e+00	2.37016e-02	0.70000e+00	!Y2411
1	3	12	-2.53593e+00	2.41857e-02	0.70000e+00	!Y2412
1	3	13	-2.26751e+00	2.42172e-02	0.70000e+00	!Y2413
1	3	14	-1.90275e+00	2.44945e-02	0.70000e+00	!Y2414
1	3	15	-2.36307e+00	2.37759e-02	0.70000e+00	!Y2415
1	3	16	-1.98683e+00	2.41982e-02	0.70000e+00	!Y2416
1	4	1	-2.63367e+00	2.37769e-02	0.70000e+00	!Y251
1	4	2	-1.91196e+00	2.33712e-02	0.70000e+00	!Y252
1	4	3	-2.52383e+00	2.36644e-02	0.70000e+00	!Y253
1	4	4	-2.06484e+00	2.34174e-02	0.70000e+00	!Y254
1	4	5	-2.17934e+00	2.35657e-02	0.70000e+00	!Y255
1	4	6	-1.75320e+00	2.34948e-02	0.70000e+00	!Y256
1	4	7	-2.20506e+00	2.33990e-02	0.70000e+00	!Y257
1	4	8	-2.66275e+00	2.31872e-02	0.70000e+00	!Y258
1	4	9	-2.00624e+00	2.33738e-02	0.70000e+00	!Y259
1	4	10	-2.42099e+00	2.29094e-02	0.70000e+00	!Y2510
1	4	11	-2.46040e+00	2.33452e-02	0.70000e+00	!Y2511
1	4	12	-2.62496e+00	2.33267e-02	0.70000e+00	!Y2512
1	4	13	-2.86451e+00	2.30924e-02	0.70000e+00	!Y2513
1	4	14	-2.29499e+00	2.35366e-02	0.70000e+00	!Y2514
1	4	15	-2.84633e+00	2.33195e-02	0.70000e+00	!Y2515
1	4	16	-2.16070e+00	2.37557e-02	0.70000e+00	!Y2516
1	5	1	-2.18525e+00	2.23968e-02	0.70000e+00	!Y261
1	5	2	-2.00670e+00	2.19192e-02	0.70000e+00	!Y262
1	5	3	-1.61065e+00	2.20942e-02	0.70000e+00	!Y263
1	5	4	-1.76358e+00	2.24032e-02	0.70000e+00	!Y264
1	5	5	-2.40029e+00	2.22192e-02	0.70000e+00	!Y265
1	5	6	-2.28475e+00	2.23405e-02	0.70000e+00	!Y266
1	5	7	-1.79572e+00	2.21197e-02	0.70000e+00	!Y267
1	5	8	-2.06622e+00	2.20505e-02	0.70000e+00	!Y268
1	5	9	-1.77672e+00	2.22079e-02	0.70000e+00	!Y269
1	5	10	-2.16588e+00	2.21473e-02	0.70000e+00	!Y2610
1	5	11	-2.31468e+00	2.20946e-02	0.70000e+00	!Y2611
1	5	12	-2.38055e+00	2.21805e-02	0.70000e+00	!Y2612
1	5	13	-1.99130e+00	2.21103e-02	0.70000e+00	!Y2613
1	5	14	-1.88030e+00	2.19980e-02	0.70000e+00	!Y2614
1	5	15	-2.16142e+00	2.23320e-02	0.70000e+00	!Y2615
1	5	16	-1.77452e+00	2.19036e-02	0.70000e+00	!Y2616
2	0	0	3.48000e01	0.10000e00	0.00000e+00	!tF3l
2	1	0	4.01200e01	0.10000e00	0.00000e+00	!tF3r
3	0	0	0.00000e00	0.10000e00	0.00000e+00	!tF4r
3	1	0	2.60000e00	0.10000e00	0.00000e+00	!tF4l
